Customer_ID,Customer_Age,Customer_Type,Product_Name,Product_Category,Review_Text,Rating,Review_Date,Verified_Purchase,Sentiment
CUST01877,31,New,Bluetooth Speaker,Electronics,The product is okay and works as expected.,4.0,2026-08-04,Yes,Neutral
CUST01878,30,Returning,Bluetooth Speaker,Electronics,Excellent product! Very good quality and fast delivery.,4.0,2026-09-17,Yes,Positive
CUST01879,57,New,Green Tea,Grocery,Excellent product! Very good quality and fast delivery.,4.0,2026-10-16,Yes,Positive
CUST01880,46,Returning,Shampoo,Beauty,Great experience. The item arrived on time.,5.0,2026-01-21,No,Positive
CUST01881,39,Loyal,Smart Watch,Electronics,The item arrived late and the package was damaged.,1.0,2026-04-22,Yes,Negative
CUST01882,49,Returning,Dry Fruits,Grocery,Bad experience. I would not recommend this product. Order 9024.,1.0,2026-04-20,Yes,Negative
CUST01883,29,New,Jacket,Clothing,"Product is decent, but there is room for improvement.",3.0,2026-11-12,Yes,Neutral
CUST01884,54,Loyal,Wireless Earbuds,Electronics,Very happy with my purchase. Highly recommended!,5.0,2025-08-20,Yes,Positive
CUST01885,59,Loyal,Shampoo,Beauty,Very poor quality. The product stopped working quickly. Order 3297.,1.0,2025-09-22,Yes,Negative
CUST01886,64,Returning,Jacket,Clothing,Average quality. It is fine for the price. Order 9801.,4.0,2026-03-05,No,Neutral
CUST01887,18,Returning,T-Shirt,Clothing,I really liked this product. It works perfectly.,4.0,2026-08-21,Yes,Positive
CUST01888,32,New,Cookware Set,Home & Kitchen,"It works properly, but nothing special. Order 8176.",4.0,2026-12-22,Yes,Neutral
CUST01889,27,Returning,Coffee,Grocery,EXCELLENT PRODUCT! VERY GOOD QUALITY AND FAST DELIVERY. REALLY!!,4.0,2026-10-28,Yes,Positive
CUST01890,20,New,Novel,Books,Amazing quality and value for money.,4.0,2026-09-10,Yes,Positive
CUST01891,19,Returning,Coffee Maker,Home & Kitchen,The item arrived on time and was as described.,3.0,2025-12-31,Yes,Neutral
CUST01892,19,Loyal,Moisturizer,Beauty,Very happy with my purchase. Highly recommended!,4.0,2026-02-14,Yes,Positive
CUST01893,45,New,Jeans,Clothing,Very happy with my purchase. Highly recommended! Order 3051.,5.0,2025-06-04,Yes,Positive
CUST01894,52,New,Power Bank,Electronics,Excellent product! Very good quality and fast delivery.,4.0,2025-02-19,Yes,Positive
CUST01895,44,Loyal,Novel,Books,Amazing quality and value for money. Really!!,4.0,2026-09-12,Yes,Positive
CUST01896,40,Loyal,Face Wash,Beauty,Excellent product! Very good quality and fast delivery. Really!!,4.0,2025-12-15,Yes,Positive
CUST01897,40,New,Coffee Maker,Home & Kitchen,AVERAGE QUALITY. IT IS FINE FOR THE PRICE.,3.0,2025-06-19,Yes,Neutral
CUST01898,46,New,Self Help Book,Books,I am disappointed with this purchase.,1.0,2025-04-04,No,Negative
CUST01899,36,Returning,T-Shirt,Clothing,Excellent product! Very good quality and fast delivery.,4.0,2026-10-13,Yes,Positive
CUST01900,57,New,Shampoo,Beauty,The product does not work as expected.,2.0,2026-07-26,Yes,Negative
CUST01901,47,Loyal,Power Bank,Electronics,Great experience. The item arrived on time.,5.0,2025-07-09,No,Positive
CUST01902,57,New,Green Tea,Grocery,Very happy with my purchase. Highly recommended! Order 6110. Really!!,5.0,2026-03-27,Yes,Positive
CUST01903,29,New,Self Help Book,Books,I really liked this product. It works perfectly. Order 6827.,5.0,2026-08-13,No,Positive
CUST01904,31,New,Moisturizer,Beauty,Very happy with my purchase. Highly recommended!,4.0,2025-02-09,No,Positive
CUST01905,48,Loyal,Yoga Mat,Sports,"It works properly, but nothing special.",4.0,2026-10-08,Yes,Neutral
CUST01906,38,New,Gym Gloves,Sports,Amazing quality and value for money.,5.0,2026-04-24,No,Positive
CUST01907,64,Loyal,Mixer Grinder,Home & Kitchen,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,5.0,2025-05-26,Yes,Positive
CUST01908,36,Returning,Cookies,Grocery,Excellent product! Very good quality and fast delivery. Really!!,5.0,2025-10-01,Yes,Positive
CUST01909,58,Returning,Programming Book,Books,BAD EXPERIENCE. I WOULD NOT RECOMMEND THIS PRODUCT.,1.0,2025-08-18,Yes,Negative
CUST01910,52,Loyal,Smart Watch,Electronics,Great experience. The item arrived on time.,4.0,2025-11-17,Yes,Positive
CUST01911,19,Returning,Self Help Book,Books,Excellent product! Very good quality and fast delivery.,4.0,2025-04-12,Yes,Positive
CUST01912,36,Returning,Hair Dryer,Beauty,Excellent product! Very good quality and fast delivery.,5.0,2026-04-17,No,Positive
CUST01913,43,New,Power Bank,Electronics,"The product is comfortable, useful, and well made.",4.0,2025-06-15,Yes,Positive
CUST01914,53,New,Hair Dryer,Beauty,The quality is acceptable for everyday use. Order 1717.,3.0,2025-10-18,Yes,Neutral
CUST01915,59,New,Hair Dryer,Beauty,The product is okay and works as expected.,4.0,2026-05-02,Yes,Neutral
CUST01916,44,New,Coffee,Grocery,I really liked this product. It works perfectly. Really!!,4.0,2025-04-03,Yes,Positive
CUST01917,28,Returning,Coffee,Grocery,Great experience. The item arrived on time. Order 1315.,5.0,2025-03-30,Yes,Positive
CUST01918,54,Loyal,T-Shirt,Clothing,"The product is comfortable, useful, and well made.",5.0,2025-10-18,No,Positive
CUST01919,27,Returning,Jeans,Clothing,Amazing quality and value for money.,5.0,2025-11-24,Yes,Positive
CUST01920,61,New,Mixer Grinder,Home & Kitchen,EXCELLENT PRODUCT! VERY GOOD QUALITY AND FAST DELIVERY. ORDER 3555.,5.0,2026-04-17,Yes,Positive
CUST01921,47,Loyal,Novel,Books,"It works properly, but nothing special.",4.0,2025-09-17,Yes,Neutral
CUST01922,50,Returning,Programming Book,Books,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED! ORDER 9540.,5.0,2025-05-26,Yes,Positive
CUST01923,19,Loyal,Cookware Set,Home & Kitchen,The item arrived on time and was as described. Order 4080.,3.0,2025-08-30,No,Neutral
CUST01924,46,New,Smart Watch,Electronics,Excellent product! Very good quality and fast delivery.,4.0,2025-08-25,No,Positive
CUST01925,23,New,Green Tea,Grocery,"Product is decent, but there is room for improvement.",3.0,2025-09-03,Yes,Neutral
CUST01926,37,New,Jeans,Clothing,Amazing quality and value for money. Order 9530.,5.0,2026-11-24,Yes,Positive
CUST01927,21,Returning,Novel,Books,Excellent product! Very good quality and fast delivery. Really!!,4.0,2025-09-18,Yes,Positive
CUST01928,24,Loyal,Power Bank,Electronics,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,5.0,2026-10-21,Yes,Positive
CUST01929,27,Returning,T-Shirt,Clothing,NOT WORTH THE MONEY. THE QUALITY IS VERY POOR. ORDER 3565.,2.0,2025-08-02,Yes,Negative
CUST01930,50,Returning,Face Wash,Beauty,I really liked this product. It works perfectly.,5.0,2026-06-25,Yes,Positive
CUST01931,29,Loyal,Face Wash,Beauty,"Product is decent, but there is room for improvement. Order 4726.",4.0,2025-10-21,Yes,Neutral
CUST01932,46,New,Sneakers,Clothing,Great experience. The item arrived on time.,5.0,2026-08-23,No,Positive
CUST01933,61,Returning,Bluetooth Speaker,Electronics,Excellent product! Very good quality and fast delivery.,4.0,2025-06-10,Yes,Positive
CUST01934,30,Loyal,Face Wash,Beauty,The product does not work as expected.,1.0,2025-07-24,Yes,Negative
CUST01935,28,New,Cricket Bat,Sports,"PRODUCT IS DECENT, BUT THERE IS ROOM FOR IMPROVEMENT.",4.0,2026-09-26,Yes,Neutral
CUST01936,64,Returning,Bluetooth Speaker,Electronics,Excellent product! Very good quality and fast delivery.,4.0,2025-03-31,Yes,Positive
CUST01937,47,New,Cricket Bat,Sports,Great experience. The item arrived on time. Order 1421.,5.0,2025-10-20,Yes,Positive
CUST01938,36,New,Moisturizer,Beauty,Excellent product! Very good quality and fast delivery.,5.0,2025-09-01,No,Positive
CUST01939,41,Loyal,Mixer Grinder,Home & Kitchen,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE. REALLY!!",4.0,2025-06-20,Yes,Positive
CUST01940,34,New,Face Wash,Beauty,"Product is decent, but there is room for improvement. Really!!",4.0,2025-10-13,Yes,Neutral
CUST01941,48,Loyal,Face Wash,Beauty,"The product is comfortable, useful, and well made.",4.0,2026-04-14,Yes,Positive
CUST01942,64,Loyal,Hair Dryer,Beauty,Excellent product! Very good quality and fast delivery.,4.0,2026-07-23,Yes,Positive
CUST01943,65,New,Sneakers,Clothing,Amazing quality and value for money.,5.0,2025-03-16,No,Positive
CUST01944,57,Returning,Face Wash,Beauty,GOOD PRODUCT AND THE DELIVERY WAS QUICK. ORDER 4340. REALLY!!,4.0,2025-06-05,No,Positive
CUST01945,45,New,Hair Dryer,Beauty,"IT WORKS PROPERLY, BUT NOTHING SPECIAL.",4.0,2025-12-05,Yes,Neutral
CUST01946,28,New,Smart Watch,Electronics,I AM DISAPPOINTED WITH THIS PURCHASE.,2.0,2026-01-28,Yes,Negative
CUST01947,36,Loyal,Bluetooth Speaker,Electronics,Very poor quality. The product stopped working quickly.,2.0,2025-02-14,No,Negative
CUST01948,62,Returning,Face Wash,Beauty,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED. ORDER 5012. REALLY!!,3.0,2025-03-03,Yes,Neutral
CUST01949,20,New,Cookies,Grocery,I am disappointed with this purchase.,1.0,2025-03-02,Yes,Negative
CUST01950,53,New,Wireless Earbuds,Electronics,The product is okay and works as expected.,3.0,2025-01-17,No,Neutral
CUST01951,45,New,Novel,Books,Very happy with my purchase. Highly recommended!,5.0,2026-08-29,Yes,Positive
CUST01952,38,Returning,Mixer Grinder,Home & Kitchen,Very happy with my purchase. Highly recommended!,4.0,2025-05-22,Yes,Positive
CUST01953,29,Loyal,Cookies,Grocery,Very poor quality. The product stopped working quickly.,2.0,2026-03-19,Yes,Negative
CUST01954,23,Returning,Cookies,Grocery,The quality is acceptable for everyday use. Order 4888.,4.0,2026-04-30,Yes,Neutral
CUST01955,36,Returning,Smart Watch,Electronics,Very poor quality. The product stopped working quickly. Really!!,1.0,2025-02-26,Yes,Negative
CUST01956,65,Loyal,Moisturizer,Beauty,The product does not work as expected.,1.0,2025-01-13,Yes,Negative
CUST01957,62,Loyal,Shampoo,Beauty,I really liked this product. It works perfectly. Really!!,5.0,2026-08-27,Yes,Positive
CUST01958,34,Loyal,Coffee Maker,Home & Kitchen,The product is okay and works as expected.,4.0,2026-07-02,Yes,Neutral
CUST01959,52,Loyal,Gym Gloves,Sports,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED!,5.0,2025-07-18,Yes,Positive
CUST01960,19,Returning,Running Shoes,Sports,Excellent product! Very good quality and fast delivery. Order 4505.,5.0,2025-08-27,Yes,Positive
CUST01961,64,New,Jeans,Clothing,Great experience. The item arrived on time. Order 6968.,4.0,2025-10-12,Yes,Positive
CUST01962,65,Returning,Dry Fruits,Grocery,"Product is decent, but there is room for improvement.",4.0,2026-03-31,Yes,Neutral
CUST01963,32,Returning,Smart Watch,Electronics,Excellent product! Very good quality and fast delivery. Order 3333.,5.0,2026-03-24,Yes,Positive
CUST01964,27,New,Jeans,Clothing,The item arrived on time and was as described.,,2026-05-03,Yes,Neutral
CUST01965,18,Loyal,Cookies,Grocery,"Product is decent, but there is room for improvement.",3.0,2026-07-30,Yes,Neutral
CUST01966,56,Loyal,Water Bottle,Home & Kitchen,The product does not work as expected. Order 2947. Really!!,2.0,2026-07-24,Yes,Negative
CUST01967,36,Returning,Novel,Books,Amazing quality and value for money.,4.0,2026-05-20,No,Positive
CUST01968,28,Loyal,Coffee,Grocery,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,5.0,2026-11-16,Yes,Positive
CUST01969,53,New,Cricket Bat,Sports,The item arrived on time and was as described.,4.0,2025-11-17,Yes,Neutral
CUST01970,50,Loyal,Novel,Books,,1.0,2025-02-13,Yes,Negative
CUST01971,43,Loyal,Cricket Bat,Sports,Excellent product! Very good quality and fast delivery.,4.0,2026-08-10,Yes,Positive
CUST01972,54,New,Cookware Set,Home & Kitchen,Very poor quality. The product stopped working quickly. Order 2474.,1.0,2025-05-04,Yes,Negative
CUST01973,63,Loyal,Dry Fruits,Grocery,I really liked this product. It works perfectly.,4.0,2025-05-10,Yes,Positive
CUST01974,44,Returning,Cookbook,Books,AMAZING QUALITY AND VALUE FOR MONEY.,5.0,2025-02-21,Yes,Positive
CUST01975,51,Loyal,Power Bank,Electronics,"The product is comfortable, useful, and well made.",5.0,2026-02-08,Yes,Positive
CUST01976,59,New,Cookbook,Books,Excellent product! Very good quality and fast delivery. Really!!,4.0,2026-03-14,Yes,Positive
CUST01977,41,New,Power Bank,Electronics,THE QUALITY IS ACCEPTABLE FOR EVERYDAY USE.,4.0,2026-09-18,Yes,Neutral
CUST01978,56,Returning,Water Bottle,Home & Kitchen,The product does not work as expected. Order 7021.,1.0,2025-03-09,No,Negative
CUST01979,38,Loyal,T-Shirt,Clothing,AMAZING QUALITY AND VALUE FOR MONEY. ORDER 4143.,4.0,2025-04-15,Yes,Positive
CUST01980,33,Returning,Coffee Maker,Home & Kitchen,"The product is comfortable, useful, and well made. Really!!",5.0,2026-07-22,Yes,Positive
CUST01981,29,Returning,Gym Gloves,Sports,I AM DISAPPOINTED WITH THIS PURCHASE. REALLY!!,2.0,2026-10-12,Yes,Negative
CUST01982,20,New,Cookbook,Books,"The product is comfortable, useful, and well made.",5.0,2026-01-21,Yes,Positive
CUST01983,46,New,Cookbook,Books,"Product is decent, but there is room for improvement.",4.0,2026-01-20,Yes,Neutral
CUST01984,64,Returning,T-Shirt,Clothing,Amazing quality and value for money. Order 2142.,4.0,2025-03-09,Yes,Positive
CUST01985,63,Loyal,Smart Watch,Electronics,"It works properly, but nothing special.",3.0,2026-02-03,Yes,Neutral
CUST01986,30,New,T-Shirt,Clothing,The quality is acceptable for everyday use.,3.0,2026-08-19,Yes,Neutral
CUST01987,54,Loyal,Cookware Set,Home & Kitchen,The item arrived late and the package was damaged.,2.0,2025-02-03,No,Negative
CUST01988,21,Loyal,T-Shirt,Clothing,GOOD PRODUCT AND THE DELIVERY WAS QUICK. REALLY!!,4.0,2026-05-03,Yes,Positive
CUST01989,52,Returning,Cookies,Grocery,I really liked this product. It works perfectly. Order 8749. Really!!,4.0,2026-04-11,Yes,Positive
CUST01990,41,Returning,Jeans,Clothing,Great experience. The item arrived on time.,5.0,2025-09-18,Yes,Positive
CUST01991,18,Returning,Sneakers,Clothing,I am disappointed with this purchase. Really!!,1.0,2026-08-30,Yes,Negative
CUST01992,18,New,Green Tea,Grocery,The quality is acceptable for everyday use.,3.0,2026-11-06,No,Neutral
CUST01993,39,Loyal,Cookbook,Books,Great experience. The item arrived on time.,4.0,2025-06-14,Yes,Positive
CUST01994,61,Loyal,Dry Fruits,Grocery,Average quality. It is fine for the price.,4.0,2025-01-09,Yes,Neutral
CUST01995,46,New,Cookware Set,Home & Kitchen,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,4.0,2025-07-03,Yes,Positive
CUST01996,19,Loyal,Shampoo,Beauty,I really liked this product. It works perfectly. Order 9142.,4.0,2025-09-03,Yes,Positive
CUST01997,60,Returning,Green Tea,Grocery,Very happy with my purchase. Highly recommended!,5.0,2026-08-22,Yes,Positive
CUST01998,32,Loyal,Hair Dryer,Beauty,Great experience. The item arrived on time.,4.0,2026-08-25,Yes,Positive
CUST01999,32,Loyal,Novel,Books,The item arrived late and the package was damaged.,2.0,2025-10-28,Yes,Negative
CUST02000,44,Loyal,Coffee,Grocery,Not worth the money. The quality is very poor.,1.0,2025-04-06,No,Negative
CUST02001,19,Loyal,Mixer Grinder,Home & Kitchen,The item arrived on time and was as described.,4.0,2025-05-04,Yes,Neutral
CUST02002,64,New,Jeans,Clothing,Average quality. It is fine for the price. Really!!,3.0,2025-06-25,No,Neutral
CUST02003,59,Returning,Programming Book,Books,Good product and the delivery was quick.,5.0,2026-11-16,Yes,Positive
CUST02004,44,New,Cookies,Grocery,"Product is decent, but there is room for improvement.",4.0,2026-05-27,Yes,Neutral
CUST02005,65,New,Sneakers,Clothing,The quality is acceptable for everyday use. Order 1026.,3.0,2025-10-16,Yes,Neutral
CUST02006,64,Loyal,Hair Dryer,Beauty,VERY HAPPY WITH MY PURCHASE. HIGHLY RECOMMENDED! ORDER 4331.,5.0,2025-08-16,Yes,Positive
CUST02007,59,New,Yoga Mat,Sports,Great experience. The item arrived on time. Order 5260.,5.0,2026-02-07,Yes,Positive
CUST02008,54,Returning,Running Shoes,Sports,Great experience. The item arrived on time.,5.0,2026-06-19,Yes,Positive
CUST02009,34,Loyal,Green Tea,Grocery,"The product is comfortable, useful, and well made.",4.0,2026-02-15,Yes,Positive
CUST02010,60,New,Shampoo,Beauty,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,5.0,2026-01-15,Yes,Positive
CUST02011,27,Loyal,Power Bank,Electronics,GREAT EXPERIENCE. THE ITEM ARRIVED ON TIME.,4.0,2026-12-15,Yes,Positive
CUST02012,43,New,Novel,Books,Great experience. The item arrived on time. Really!!,5.0,2026-05-15,Yes,Positive
CUST02013,33,New,Wireless Earbuds,Electronics,Not worth the money. The quality is very poor. Order 2228. Really!!,2.0,2026-09-12,Yes,Negative
CUST02014,28,Returning,Power Bank,Electronics,"Product is decent, but there is room for improvement.",4.0,2026-01-01,Yes,Neutral
CUST02015,19,New,Water Bottle,Home & Kitchen,Very happy with my purchase. Highly recommended! Order 4366.,4.0,2025-03-31,Yes,Positive
CUST02016,54,New,T-Shirt,Clothing,"The product is comfortable, useful, and well made. Order 2805.",5.0,2025-03-09,Yes,Positive
CUST02017,60,New,Jacket,Clothing,I am disappointed with this purchase.,1.0,2026-01-31,Yes,Negative
CUST02018,56,Returning,Coffee Maker,Home & Kitchen,Excellent product! Very good quality and fast delivery.,4.0,2025-07-02,Yes,Positive
CUST02019,32,Loyal,Novel,Books,Great experience. The item arrived on time.,5.0,2025-12-09,No,Positive
CUST02020,50,Returning,Cookware Set,Home & Kitchen,AMAZING QUALITY AND VALUE FOR MONEY. ORDER 2489.,4.0,2025-08-19,Yes,Positive
CUST02021,27,Loyal,Cookbook,Books,Very happy with my purchase. Highly recommended! Really!!,5.0,2026-10-09,Yes,Positive
CUST02022,60,Returning,Coffee,Grocery,Good product and the delivery was quick. Really!!,4.0,2025-12-08,Yes,Positive
CUST02023,36,New,Bluetooth Speaker,Electronics,The quality is acceptable for everyday use. Really!!,4.0,2026-06-10,Yes,Neutral
CUST02024,51,Loyal,Cricket Bat,Sports,"THE PRODUCT IS COMFORTABLE, USEFUL, AND WELL MADE.",5.0,2025-03-09,Yes,Positive
CUST02025,56,Loyal,Dry Fruits,Grocery,Bad experience. I would not recommend this product.,1.0,2026-02-20,Yes,Negative
CUST02026,58,Returning,Novel,Books,I really liked this product. It works perfectly. Really!!,5.0,2025-02-12,Yes,Positive
CUST02027,21,Returning,Coffee Maker,Home & Kitchen,"The product is comfortable, useful, and well made.",4.0,2025-12-02,Yes,Positive
CUST02028,61,New,Green Tea,Grocery,I really liked this product. It works perfectly. Really!!,4.0,2025-03-21,No,Positive
CUST02029,61,Loyal,Self Help Book,Books,The quality is acceptable for everyday use. Really!!,4.0,2026-04-22,Yes,Neutral
CUST02030,26,New,Dry Fruits,Grocery,BAD EXPERIENCE. I WOULD NOT RECOMMEND THIS PRODUCT.,1.0,2026-02-21,Yes,Negative
CUST02031,42,New,Green Tea,Grocery,Very happy with my purchase. Highly recommended!,5.0,2025-08-16,Yes,Positive
CUST02032,63,Returning,Yoga Mat,Sports,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED.,4.0,2025-10-14,Yes,Neutral
CUST02033,25,New,Wireless Earbuds,Electronics,Great experience. The item arrived on time.,5.0,2025-10-30,Yes,Positive
CUST02034,32,Loyal,Programming Book,Books,Amazing quality and value for money.,5.0,2025-01-27,Yes,Positive
CUST02035,50,Loyal,Cookbook,Books,Amazing quality and value for money.,5.0,2025-11-23,Yes,Positive
CUST02036,31,New,Novel,Books,Great experience. The item arrived on time. Really!!,5.0,2026-07-23,Yes,Positive
CUST02037,63,Loyal,Programming Book,Books,GOOD PRODUCT AND THE DELIVERY WAS QUICK. ORDER 8131. REALLY!!,5.0,2025-10-17,Yes,Positive
CUST02038,57,Returning,Smart Watch,Electronics,Good product and the delivery was quick. Really!!,4.0,2026-08-06,Yes,Positive
CUST02039,62,Returning,Dry Fruits,Grocery,Very poor quality. The product stopped working quickly.,1.0,2026-05-02,Yes,Negative
CUST02040,64,New,Yoga Mat,Sports,Very happy with my purchase. Highly recommended!,5.0,2025-12-07,Yes,Positive
CUST02041,24,New,Coffee,Grocery,Great experience. The item arrived on time.,5.0,2025-05-12,Yes,Positive
CUST02042,53,New,Hair Dryer,Beauty,Excellent product! Very good quality and fast delivery. Order 8467.,4.0,2026-03-11,Yes,Positive
CUST02043,32,Loyal,Cookbook,Books,I really liked this product. It works perfectly. Order 7900.,5.0,2025-07-15,Yes,Positive
CUST02044,65,Loyal,Mixer Grinder,Home & Kitchen,"The product is comfortable, useful, and well made.",5.0,2026-01-27,Yes,Positive
CUST02045,44,Returning,Jacket,Clothing,The product is okay and works as expected.,4.0,2025-02-27,Yes,Neutral
CUST02046,51,Returning,Coffee Maker,Home & Kitchen,The product is okay and works as expected. Really!!,4.0,2025-08-12,Yes,Neutral
CUST02047,22,New,Coffee Maker,Home & Kitchen,"The product is comfortable, useful, and well made.",5.0,2025-05-29,Yes,Positive
CUST02048,58,New,Jeans,Clothing,I am disappointed with this purchase. Order 7075. Really!!,1.0,2026-08-03,Yes,Negative
CUST02049,24,New,Moisturizer,Beauty,THE PRODUCT DOES NOT WORK AS EXPECTED.,2.0,2026-01-24,Yes,Negative
CUST02050,64,Loyal,Self Help Book,Books,Not worth the money. The quality is very poor. Really!!,2.0,2025-11-11,Yes,Negative
CUST02051,61,Loyal,T-Shirt,Clothing,EXCELLENT PRODUCT! VERY GOOD QUALITY AND FAST DELIVERY.,4.0,2026-10-11,Yes,Positive
CUST02052,49,Returning,Coffee,Grocery,Great experience. The item arrived on time.,4.0,2026-12-06,No,Positive
CUST02053,45,Loyal,Coffee,Grocery,I really liked this product. It works perfectly.,4.0,2025-08-17,No,Positive
CUST02054,49,Loyal,Coffee Maker,Home & Kitchen,The product is okay and works as expected.,3.0,2026-04-30,No,Neutral
CUST02055,18,New,Jeans,Clothing,Very happy with my purchase. Highly recommended!,5.0,2026-12-29,Yes,Positive
CUST02056,29,Loyal,Water Bottle,Home & Kitchen,I really liked this product. It works perfectly.,5.0,2025-05-02,No,Positive
CUST02057,50,Returning,Programming Book,Books,Good product and the delivery was quick.,4.0,2026-11-05,Yes,Positive
CUST02058,58,Returning,Jacket,Clothing,"Product is decent, but there is room for improvement. Really!!",3.0,2025-06-29,Yes,Neutral
CUST02059,44,Loyal,Power Bank,Electronics,Very happy with my purchase. Highly recommended!,4.0,2025-02-01,Yes,Positive
CUST02060,29,Returning,Jacket,Clothing,The item arrived late and the package was damaged. Order 8997. Really!!,2.0,2026-08-18,Yes,Negative
CUST02061,20,Returning,Cookware Set,Home & Kitchen,The product does not work as expected. Order 1905.,2.0,2026-07-27,No,Negative
CUST02062,64,Returning,Cookware Set,Home & Kitchen,THE QUALITY IS ACCEPTABLE FOR EVERYDAY USE.,4.0,2025-06-26,Yes,Neutral
CUST02063,59,Returning,Sneakers,Clothing,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,4.0,2025-11-21,Yes,Positive
CUST02064,27,Returning,Sneakers,Clothing,Average quality. It is fine for the price.,4.0,2026-09-09,Yes,Neutral
CUST02065,64,Loyal,Shampoo,Beauty,"It works properly, but nothing special. Order 5999. Really!!",4.0,2026-05-16,Yes,Neutral
CUST02066,63,New,Green Tea,Grocery,"The product is comfortable, useful, and well made.",4.0,2026-06-03,Yes,Positive
CUST02067,18,New,Cricket Bat,Sports,Great experience. The item arrived on time.,4.0,2025-10-19,Yes,Positive
CUST02068,19,Returning,Power Bank,Electronics,Amazing quality and value for money. Order 3945.,4.0,2025-09-18,No,Positive
CUST02069,64,Loyal,Cookies,Grocery,The product is okay and works as expected.,4.0,2025-05-13,Yes,Neutral
CUST02070,42,Loyal,Mixer Grinder,Home & Kitchen,"Product is decent, but there is room for improvement. Really!!",4.0,2025-05-02,Yes,Neutral
CUST02071,47,New,Dry Fruits,Grocery,I really liked this product. It works perfectly. Really!!,4.0,2025-06-29,No,Positive
CUST02072,46,Returning,Jeans,Clothing,The product is okay and works as expected.,3.0,2025-10-06,Yes,Neutral
CUST02073,43,New,Gym Gloves,Sports,The product does not work as expected.,1.0,2026-11-09,Yes,Negative
CUST02074,53,Returning,Novel,Books,Very happy with my purchase. Highly recommended! Really!!,5.0,2026-07-04,Yes,Positive
CUST02075,65,New,Wireless Earbuds,Electronics,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,5.0,2025-06-16,Yes,Positive
CUST02076,44,New,Dry Fruits,Grocery,"The product is comfortable, useful, and well made.",5.0,2026-05-31,Yes,Positive
CUST02077,47,Returning,Green Tea,Grocery,BAD EXPERIENCE. I WOULD NOT RECOMMEND THIS PRODUCT.,1.0,2025-02-25,Yes,Negative
CUST02078,31,New,Green Tea,Grocery,Very happy with my purchase. Highly recommended!,4.0,2026-06-24,Yes,Positive
CUST02079,24,Loyal,Running Shoes,Sports,Great experience. The item arrived on time.,4.0,2026-09-21,Yes,Positive
CUST02080,58,Loyal,Hair Dryer,Beauty,"Product is decent, but there is room for improvement.",4.0,2026-10-02,Yes,Neutral
CUST02081,65,Loyal,Coffee,Grocery,The item arrived on time and was as described. Really!!,3.0,2025-11-07,Yes,Neutral
CUST02082,48,Returning,Moisturizer,Beauty,The product is okay and works as expected.,3.0,2025-04-11,No,Neutral
CUST02083,63,New,Gym Gloves,Sports,GOOD PRODUCT AND THE DELIVERY WAS QUICK. REALLY!!,5.0,2025-02-21,Yes,Positive
CUST02084,27,Returning,Dry Fruits,Grocery,"It works properly, but nothing special.",3.0,2025-06-08,Yes,Neutral
CUST02085,42,Loyal,Cookbook,Books,Good product and the delivery was quick. Order 9663.,4.0,2025-01-02,Yes,Positive
CUST02086,31,Loyal,Novel,Books,Good product and the delivery was quick.,4.0,2026-06-18,Yes,Positive
CUST02087,29,New,Smart Watch,Electronics,Very happy with my purchase. Highly recommended!,5.0,2026-04-11,Yes,Positive
CUST02088,45,New,Yoga Mat,Sports,The item arrived late and the package was damaged.,2.0,2025-03-03,Yes,Negative
CUST02089,53,Loyal,Wireless Earbuds,Electronics,GOOD PRODUCT AND THE DELIVERY WAS QUICK.,4.0,2026-10-26,No,Positive
CUST02090,23,Returning,Self Help Book,Books,The product does not work as expected.,2.0,2025-09-14,Yes,Negative
CUST02091,47,Returning,Sneakers,Clothing,Very poor quality. The product stopped working quickly.,1.0,2026-04-06,Yes,Negative
CUST02092,24,Loyal,Cookware Set,Home & Kitchen,Bad experience. I would not recommend this product.,2.0,2026-03-23,Yes,Negative
CUST02093,35,New,Green Tea,Grocery,The item arrived on time and was as described.,3.0,2026-11-17,Yes,Neutral
CUST02094,34,New,Cookware Set,Home & Kitchen,I REALLY LIKED THIS PRODUCT. IT WORKS PERFECTLY. REALLY!!,4.0,2026-06-01,No,Positive
CUST02095,59,Returning,Yoga Mat,Sports,I am disappointed with this purchase. Order 9010.,1.0,2026-12-10,Yes,Negative
CUST02096,34,Loyal,Self Help Book,Books,I am disappointed with this purchase. Really!!,1.0,2025-03-07,Yes,Negative
CUST02097,32,Returning,Coffee,Grocery,Good product and the delivery was quick. Order 6096. Really!!,4.0,2026-04-11,Yes,Positive
CUST02098,56,New,Smart Watch,Electronics,THE ITEM ARRIVED ON TIME AND WAS AS DESCRIBED. ORDER 2722.,4.0,2026-07-19,Yes,Neutral
